timestamp,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,velocity_linear_x,velocity_linear_y,velocity_linear_z,velocity_angular_x,velocity_angular_y,velocity_angular_z,control_lamp_left,control_lamp_right,control_gear,control_mode,control_ctrl_cmd_linear_velocity,control_ctrl_cmd_linear_acceleration,control_ctrl_cmd_steering_angle,control_emergency
18:09:28.214,-0.5318153184894434,-83.88542345218492,34.821392009374115,0.00030422028321796407,0.00039962936805538313,-0.6478645058619892,7.924403884425844,0.07285046775089103,-0.012816085379740024,-0.006020216084259728,-0.0008904253747433226,0.05073286506492721,0,0,4,0,9.166666984558105,1.0,0.020354246720671654,0
18:09:28.214,-0.5318153184894434,-83.88542345218492,34.821392009374115,0.00030422028321796407,0.00039962936805538313,-0.6478645058619892,7.924403884425844,0.07285046775089103,-0.012816085379740024,-0.006020216084259728,-0.0008904253747433226,0.05073286506492721,0,0,4,0,9.166666984558105,1.0,0.020354246720671654,0
18:09:29.369,-0.4683511140048813,-84.27843741092471,34.82139908417552,0.000404428766748759,0.000517095383728317,-0.646896548421384,7.986501161928934,0.07281682584405112,-0.013449449545922977,-0.006145722752116216,-0.0009147072141159054,0.05081932209300311,0,0,4,0,9.166666984558105,1.0,0.020020680502057076,0
18:09:30.586,-0.4033648948954952,-84.67454609776514,34.8214239701103,0.0005794586592577596,0.0007087516351390169,-0.6459290546628902,8.052742482443275,0.07212429196612402,-0.025629102413780632,-0.012422304501701599,-0.0017278841424529544,0.05070112351368483,0,0,4,0,9.166666984558105,1.0,0.01961706206202507,0
18:09:31.783,-0.3368418718424909,-85.07374043747417,34.82139862112806,0.0008147682124809833,0.000981925842976013,-0.6449648242973074,8.116043246194,0.07122769139311057,-0.03394460472443121,-0.014538699894636154,-0.002170666922894953,0.05042415892150579,0,0,4,0,9.166666984558105,1.0,0.019161604344844818,0
18:09:33.017,-0.26883456881112733,-85.47567449395463,34.82100838380927,0.0010417713659852852,0.001250342308760899,-0.6440071838819327,8.170731900890942,0.07001602352804398,-0.040669951657987966,-0.013467060516745082,-0.002304345126049321,0.049929759709889394,0,0,4,0,9.166666984558105,1.0,0.018671732395887375,0
18:09:34.232,-0.1994256079016921,-85.879757680732,34.820355592922915,0.0012516010987638267,0.0015050101527636101,-0.6430607669094527,8.213263741654968,0.0686004483930362,-0.04456176934768516,-0.01277725290044142,-0.0021820662406429278,0.049214438802283315,0,0,4,0,9.166666984558105,1.0,0.01816224306821823,0
18:09:35.402,-0.12872617494269595,-86.2853726181309,34.81955408504123,0.0014549710030210404,0.0017473555437690978,-0.6421293511555417,8.243067422088417,0.06692752922076217,-0.04678437452241002,-0.012302605813675545,-0.0020374279852758527,0.04831436525524219,0,0,4,0,9.166666984558105,1.0,0.01764201931655407,0
18:09:36.621,-0.05684710773885954,-86.6920041778236,34.81869296156927,0.0017004443920088346,0.002024974649226196,-0.6412158104423215,8.262462772400024,0.0649260386054073,-0.056593213934549705,-0.016570757345096564,-0.0025837034423175274,0.047240865825777266,0,0,4,0,9.166666984558105,1.0,0.017113586887717247,0
18:09:37.792,0.016141826733317988,-87.09919492840343,34.81777286552993,0.001999095241900617,0.0023772583122992166,-0.6403238472213033,8.273772373592113,0.06299902660729495,-0.0650595431353191,-0.01811269744763072,-0.002701369909566444,0.04605092800002703,0,0,4,0,9.166666984558105,1.0,0.01657804846763611,0
18:09:38.936,0.09014227526758967,-87.50658829592511,34.81616692348784,0.0022497626436979172,0.0026737213759502184,-0.639453374612606,8.28043198086697,0.06098024661362475,-0.07438635807537905,-0.01386044061866881,-0.0022374618118368526,0.04487166778577233,0,0,4,0,9.166666984558105,1.0,0.016333648934960365,0
18:09:40.101,0.16512441219073593,-87.9141154157163,34.813999052740584,0.0024594372508643094,0.0029182414393484376,-0.6386062928415472,8.287711686492829,0.05897109638456226,-0.0821079321163,-0.012998008148862974,-0.0019117817875438934,0.043564338651409254,0,0,4,0,9.166666984558105,1.0,0.01627817004919052,0
18:09:41.230,0.24112274540114614,-88.32199342620814,34.81155826119058,0.0026936712474998604,0.003200405834106004,-0.6377788100636094,8.300939148711116,0.057744495412479335,-0.09174147873963617,-0.015254255909432218,-0.002987186131403768,0.042647649475879554,0,0,4,0,9.166666984558105,1.0,0.01625194028019905,0
18:09:42.380,0.31820502820075974,-88.73065162751395,34.808992216836906,0.00294553123329801,0.003523681993809244,-0.6369619453855732,8.32360200658904,0.05740651004498609,-0.09758208344159572,-0.01645412961470251,-0.003486207644001999,0.04221512714771547,0,0,4,0,9.166666984558105,1.0,0.016210487112402916,0
18:09:43.531,0.3964410706885623,-89.14058693604967,34.80636343112172,0.0032189137239275172,0.0038588499557596014,-0.6361484875412025,8.356826535764212,0.05727022515029999,-0.10179108715781394,-0.017070810572542876,-0.0021171936910757668,0.04210445199847666,0,0,4,0,9.166666984558105,1.0,0.016423648223280907,0
18:09:44.687,0.4758906848435742,-89.55224462931639,34.803186437362235,0.003464203166331139,0.00413956130973282,-0.6353350898075082,8.398522851078337,0.05681224992676749,-0.11197463432342115,-0.01387608044828922,-0.002448948791531144,0.04207955560347362,0,0,4,0,9.166666984558105,1.0,0.016437401995062828,0
18:09:45.833,0.5566441704671454,-89.9658785781268,34.799516172047916,0.0036701244754280883,0.004397105870317944,-0.6345162679107852,8.444760559147346,0.05742331491029022,-0.11808285211973109,-0.012445684143240052,-0.002294963204841946,0.042489361999777174,0,0,4,0,9.166666984558105,1.0,0.01637681946158409,0
18:09:46.994,0.6387356174603318,-90.3816670339501,34.79559092094458,0.003855503982771502,0.004639883799926239,-0.6336900921159395,8.49230463504603,0.05772820945273282,-0.12214698003588757,-0.01165467640551338,-0.0026603346023129316,0.04280495075014076,0,0,4,0,9.166666984558105,1.0,0.01625211536884308,0
18:09:48.182,0.7221689150678896,-90.79959969406725,34.79136776625859,0.004022275828626891,0.0048445029398154595,-0.632858660423694,8.54082319013077,0.05756708769176466,-0.12737347016032594,-0.008740426038018206,-0.0012887134042765384,0.04300636479114562,0,0,4,0,9.166666984558105,1.0,0.01606602780520916,0
18:09:49.413,0.8069594952316068,-91.21973752061166,34.786576286046035,0.004130856076942908,0.004974221914521738,-0.6320251590876845,8.58975574068154,0.05715100369454892,-0.1316201227329718,-0.005622918222701141,-0.0008025206429361793,0.043028402449166024,0,0,4,0,9.166666984558105,1.0,0.015825675800442696,0
18:09:50.602,0.8931201681808447,-91.64196098903933,34.78146866067734,0.004195000774364371,0.005067651252271655,-0.6311929468790495,8.635866254745146,0.05666994335398955,-0.1337672237578941,-0.0037146714954225703,-0.00100785393900326,0.04287872863471437,0,0,4,0,9.166666984558105,1.0,0.015539607033133507,0
18:09:51.854,0.980619705752636,-92.0661096325949,34.776186059950305,0.004232614546094856,0.0051350055093652685,-0.6303651478349711,8.677048815168705,0.05596925846428612,-0.1354427204731914,-0.0021758630778753473,-0.0005543270330570545,0.042573155866762996,0,0,4,0,9.166666984558105,1.0,0.015359535813331604,0
18:09:53.036,1.0693899610448045,-92.4919002017349,34.77060237788317,0.004234373911493823,0.0051500673973878305,-0.6295444715415519,8.711946167549117,0.054984405064785274,-0.1368658414485948,0.0005095187950585302,-6.0156670592190194e-05,0.04212268216837609,0,0,4,0,9.166666984558105,1.0,0.015248009003698826,0
18:09:54.241,1.159383767843957,-92.91887300291462,34.76483666285856,0.004126855006155249,0.005112439842131717,-0.6287308394377563,8.73735492103491,0.05489232836987366,-0.12951029474981096,0.006452497583598677,-0.0004176043673425688,0.041812207519543294,0,0,4,0,9.166666984558105,1.0,0.015173728577792645,0
18:09:55.420,1.2504567347380695,-93.34658822041906,34.758992208007804,0.003976629248429302,0.00496130977802913,-0.6279222514944557,8.755391457636039,0.05441663628776343,-0.12395888405236917,0.00951094408010808,0.0020859833416426122,0.04152843106063853,0,0,4,0,9.166666984558105,1.0,0.015111343935132027,0
18:09:56.618,1.342589676342791,-93.77502680708149,34.75311332640845,0.0038120429399903224,0.004744022360853721,-0.627117845386125,8.776798853259725,0.053851291252632986,-0.1201621226673198,0.011035466484934737,0.0032394834540602716,0.04132163660199388,1,0,4,0,9.166666984558105,1.0,0.015005690045654774,0
18:09:57.791,1.4358724874673725,-94.2045549211575,34.74722898244912,0.0036373550471854852,0.004502461766636604,-0.6263157929151381,8.806786885368902,0.05347903631669026,-0.11735844843466037,0.011666340218850086,0.0031847445705374846,0.04116669888320012,1,0,4,0,9.166666984558105,1.0,0.014849599450826645,0
18:09:58.982,1.5302341380210465,-94.63478644427914,34.741392891773536,0.0034492821502889494,0.004264116798544829,-0.6255159317098191,8.811183124949093,0.05316752916768854,-0.11513608700577263,0.011794567264148199,0.0028328569865309766,0.04103576706491989,1,0,4,0,9.166666984558105,1.0,0.014675569720566273,0
18:10:00.180,1.6254354647965472,-95.06460583717877,34.735608866494054,0.0031977009560121314,0.003961714329393366,-0.6247198544878073,8.80758432466115,0.05298371589288809,-0.1014584434153029,0.017708868599617632,0.0038929961378358956,0.04077915068794474,1,0,4,0,9.166666984558105,1.0,0.014469772577285767,0
18:10:01.385,1.7214860823447933,-95.49401180712898,34.730089224986514,0.0028766054497652085,0.0036135867963014824,-0.6239306514278519,8.803790918023143,0.05284561940727357,-0.08970691932710077,0.01802248494629889,0.002657352590100153,0.040329850444913155,1,0,4,0,9.166666984558105,1.0,0.014228563755750656,0
18:10:02.563,1.818373240756594,-95.92300792504452,34.72520474046878,0.002569454702338938,0.0032624214931907896,-0.6231509669310847,8.799025949588527,0.052437686707517556,-0.07321185808456117,0.019894809947706087,0.004397872443643098,0.03979808791544079,1,0,4,0,9.166666984558105,1.0,0.013957197777926922,0
18:10:03.757,1.91603747353807,-96.35153186352008,34.720718005161736,0.0022222087525300776,0.0028245977670373237,-0.6223814913750619,8.793881443847217,0.05154673754959375,-0.05937256876435157,0.022656351953523137,0.005687968012920928,0.03922718107913346,1,0,4,0,9.166666984558105,1.0,0.013657652772963047,0
18:10:04.956,2.014471738394912,-96.7795796840142,34.71643836767467,0.0018518697698958308,0.00234468770929146,-0.6216235712333286,8.788723129683943,0.05047699742854012,-0.05115741501045161,0.02391046155857127,0.0060756410438524,0.03854829970538023,1,0,4,0,9.166666984558105,1.0,0.014234799891710281,0
18:10:06.144,2.1136763079835177,-97.20718423194148,34.71227740714079,0.0014707221598932126,0.00185298315905687,-0.6208795094132731,8.783551118310726,0.04938045620047458,-0.04613244155349233,0.024235311035506694,0.005991227159675295,0.037781371729275454,1,0,4,0,9.166666984558105,1.0,0.015103989280760288,0
18:10:07.342,2.2136572623814987,-97.63435919697231,34.70841048431878,0.0011042921979112746,0.0013991240629824889,-0.6201329550862492,8.777882081532795,0.050723389892817126,-0.03816223651593022,0.020813357094215036,0.004177888055521447,0.038275429723377184,1,0,4,0,9.166666984558105,1.0,0.016056479886174202,0
18:10:08.520,2.3144123529885667,-98.0610424147192,34.705347993553666,0.0007643582910881996,0.0009942705207583945,-0.6193622632297148,8.771101540025874,0.05365159559670948,-0.022323447529874575,0.02108926682493105,0.004251771790345406,0.0398305160629017,1,0,4,0,9.166666984558105,1.0,0.017101850360631943,0
18:10:09.710,2.4159495914387583,-98.48714799215583,34.70279256280197,0.00035037401807947377,0.0005729498430178791,-0.6185527789599364,8.763285071283223,0.0575187621807013,-0.004835058025793644,0.023845721776947125,0.002434620256658407,0.04195108720920172,1,0,4,0,9.166666984558105,1.0,0.018053608015179634,0
18:10:10.889,2.5192098811090484,-98.91643145961943,34.70116026642248,-2.726241971297161e-05,0.0001528383027782934,-0.6176980280112147,8.951746998509668,0.06167950574409248,0.01212745859363305,0.021569613700608076,0.00454987184271072,0.04424937858518329,1,0,4,0,9.166666984558105,1.0,0.01910044066607952,0
18:10:12.050,2.6269580887262722,-99.36018974620158,34.70014157654298,-0.00033436987018505644,-0.0002617737429368717,-0.6167892905122743,9.257468622655667,0.06534486575591449,0.019018503342507733,0.01898989277643238,0.005423975928083019,0.04732464720919548,1,0,4,0,9.166666984558105,-1.0,0.01999303512275219,0
18:10:13.198,2.739055538284441,-99.81751421692951,34.69936167184745,-0.0006116513367867907,-0.0006619174868888755,-0.6158092182289637,9.528567123086074,0.06911585290107493,0.02435210647126915,0.018757540293701375,0.005342808291633098,0.05114099034079265,1,0,4,0,9.166666984558105,-1.0,0.020581308752298355,0
18:10:14.368,2.855239786554652,-100.28683527968606,34.69864490477337,-0.0009032055595261998,-0.0010704288480035365,-0.6147515145186664,9.7663356012316,0.07255838889235786,0.029492214727457586,0.019587901438020472,0.006507335295365041,0.05507840327225835,1,0,4,0,9.166666984558105,-1.0,0.020941665396094322,0
18:10:15.528,2.9750714265704605,-100.76583645338937,34.698395079470856,-0.0011532812392931779,-0.0014150142464854287,-0.6136221895380009,9.945832610869829,0.07480916206998307,0.03360190765413936,0.01247298986679177,0.002712909927524354,0.058387951009602646,1,0,4,0,9.166666984558105,-1.0,0.021118376404047012,0
18:10:16.690,3.097883244071301,-101.2511172542438,34.69915577875161,-0.0012358498595623963,-0.0014177815243084087,-0.6124380677696499,10.045403857222976,0.07657269362873002,0.018851320489143567,-0.00584090211911333,-0.005173371949357912,0.060772861700039045,1,0,4,0,9.166666984558105,-1.0,0.02119252271950245,0
18:10:17.862,3.2227255527327237,-101.73867094001038,34.70087039954162,-0.0009914807226910956,-0.0010381284076364467,-0.6112146841232592,10.064566325931136,0.07722533178631663,-0.00028418381391386044,-0.0229523061326312,-0.00631837257275361,0.06251096546310085,1,0,4,0,9.166666984558105,-1.0,0.02112564630806446,0
18:10:19.041,3.348775317227389,-102.22523234113923,34.702885877942514,-0.0005564703322065514,-0.0004880394205601878,-0.6099625274121713,10.02927356977407,0.07655105387863034,-0.0141721997851643,-0.029457509858826877,-0.007034449776497381,0.0636851698324736,1,0,4,0,9.166666984558105,-1.0,0.021210484206676483,0
18:10:20.254,3.475537277622678,-102.70874391480145,34.70498897054186,-4.816615965713373e-05,0.00014941501941368127,-0.6086942222588211,9.961627641816019,0.07537012119401414,-0.022803544865665094,-0.03273931702834772,-0.008369170458939501,0.06412919368759547,1,0,4,0,9.166666984558105,-1.0,0.021169209852814674,0
18:10:21.423,3.602829751086362,-103.18832209816364,34.70719869282552,0.0005021756271610267,0.0008312446578608732,-0.6074178582633543,9.885992923933518,0.07478136450972708,-0.027988286753544565,-0.03480266974250846,-0.00852084476510062,0.06431398793892254,1,0,4,0,9.166666984558105,-1.0,0.02107909321784973,0
18:10:22.603,3.7306814808415,-103.6639844503396,34.7090833789318,0.0010189511558979375,0.0014789478528222208,-0.606139543589839,9.817831985237543,0.0742875647081207,-0.03731844926112019,-0.029556238233863157,-0.007481192968763571,0.06421366166723222,1,0,4,0,9.166666984558105,-1.0,0.02092396654188633,0
18:10:23.773,3.859303013774539,-104.13644025085758,34.70939893906375,0.0013473307106836156,0.001908532788054456,-0.6048648896207716,9.772959597627052,0.07403558614495884,-0.05284036524611252,-0.0153659224619987,-0.0039554194374454565,0.06388418702849738,1,0,4,0,9.166666984558105,-1.0,0.020716600120067596,0
18:10:24.945,3.9890907474718884,-104.60709570187302,34.7081393746674,0.0015008588558084405,0.002106430433670857,-0.6036005354580313,9.760376266897298,0.07401482539026817,-0.0618105959807623,-0.006660422845409313,-0.0016654783978603442,0.06319390815751645,0,0,4,0,9.166666984558105,-1.0,0.02044212818145752,0
18:10:26.120,4.120513806269579,-105.07762825390725,34.70604875907447,0.001557685105698917,0.0021818337407731167,-0.6023495588637049,9.781380074097202,0.07387804718488529,-0.06622720950280593,-0.0021654841617423067,-0.00035596164831081374,0.062470235743179454,0,0,4,0,9.166666984558105,-1.0,0.02038457803428173,0
18:10:27.284,4.253958607594879,-105.54951164467242,34.70354581955331,0.0015694027644061895,0.002193247888333402,-0.6011113892361001,9.829150426181139,0.07332866101121555,-0.06813239254342157,6.293769817918372e-05,0.00031231838074274594,0.061780759981714756,0,0,4,0,9.166666984558105,-1.0,0.02020302787423134,0
18:10:28.448,4.389678935226062,-106.02372262015295,34.70086425552055,0.0015577423848218955,0.0021779572648958283,-0.5998802447276276,9.890125582931176,0.07316464879538823,-0.06852314671954628,0.000997041088858618,0.0003753620226364979,0.061509209096689145,0,0,4,0,9.168305397033691,-1.0,0.01994967833161354,0
18:10:29.612,4.527708403331105,-106.50038843417207,34.698143879825615,0.0015356639234684964,0.0021530482256389444,-0.5986528143602408,9.94797645616223,0.0727429676843044,-0.0682227171205673,0.0013621377178050264,0.0004929718912103926,0.061267918379549556,0,0,4,0,9.170865058898926,-1.0,0.01964067481458187,0
18:10:30.777,4.667935959066497,-106.97913217029236,34.695430965641876,0.001513751990628615,0.0021228101804148035,-0.5974301824317119,9.997506556352587,0.07193581893960015,-0.06758045624435506,0.0013823219561468726,0.0005898800385538683,0.06090073920544409,0,0,4,0,9.173639297485352,-1.0,0.019287167116999626,0
18:10:31.940,4.810240368784474,-107.45953479287508,34.692745413498,0.0014899276724416532,0.0020960068295812514,-0.5962159299335896,10.034930336383015,0.07087064285282982,-0.06714889317243229,0.00133887588993589,0.0003832183803615223,0.06036476971368723,0,0,4,0,9.177647590637207,-1.0,0.018674680963158607,0
18:10:33.075,4.954319946544642,-107.94060900569737,34.69008705975504,0.0014654314235071184,0.0020716260619830337,-0.5950133071179415,10.046263886877622,0.06955377134362654,-0.06670599989334725,0.0012655055418298816,0.00040378811387190066,0.05963839252636812,0,0,4,0,9.177854537963867,-1.0,0.01850845292210579,0
18:10:34.226,5.099717782178269,-108.42090869284836,34.687461875478114,0.0014477611021568252,0.0020467896069953635,-0.5938311580403769,10.027711413103749,0.06730410961115349,-0.06608076174060488,0.0010468771812398396,0.0005623355667716132,0.0583818673509875,0,0,4,0,9.17818546295166,-1.0,0.0181288979947567,0
18:10:35.384,5.24604715024789,-108.89925724323902,34.684883794077344,0.0014308375260321745,0.002025410217290725,-0.59266755817863,9.987907090142548,0.0659142280047867,-0.06522022069285337,0.0009857080250449885,0.000308631892201574,0.05751019808144775,0,0,4,0,9.1768798828125,-1.0,0.01922530122101307,0
18:10:36.571,5.393038500283288,-109.37485281813453,34.68235978061431,0.0014157920350322485,0.0020063532442086375,-0.5915230066681235,9.935140616977666,0.06435090288873516,-0.06421760639691432,0.0008409472096521617,0.000372451953483929,0.056426516222002475,0,0,4,0,9.174613952636719,-1.0,0.021093929186463356,0
18:10:37.741,5.540556496997866,-109.8473573457795,34.67988171081864,0.0014021764343977554,0.001991422777048833,-0.5903709114438331,9.87753451168893,0.06667507909489573,-0.06362991115667518,0.0006634063012178358,0.0002793706372893629,0.057464133716967784,0,0,4,0,9.17074966430664,-1.0,0.022993799299001694,0
18:10:38.861,5.688596056653393,-110.31673425206372,34.67743996473642,0.0013917593353593362,0.0019801301550765754,-0.5891677913771123,9.823186840990667,0.07236880904668769,-0.06316678480833637,0.00047773348631093286,0.0003014265980404048,0.06067447870370663,0,0,4,0,9.163910865783691,-1.0,0.025530360639095306,0
18:10:39.981,5.837298053753283,-110.78333435567806,34.675028903415516,0.0013826167666509937,0.001971369722397451,-0.5878837586331688,9.777015326729082,0.07922652190924948,-0.06282600114673242,0.00045433193351058105,0.000170781446685136,0.06497540064040054,0,0,4,0,9.16260814666748,-1.0,0.026860758662223816,0
18:10:41.082,5.986807760544979,-111.2474157124386,34.67263940365004,0.0013726921501153774,0.001964271870776545,-0.5864912012219752,9.736761309767456,0.08800257684825843,-0.06253918231933601,0.0004099094832642049,0.00015322046427909577,0.07077669343978545,0,0,4,0,9.160387992858887,-1.0,0.02861027978360653,0
18:10:42.212,6.137328973868737,-111.70933704779367,34.67027428506758,0.0013638806873212204,0.001958708668999954,-0.5849945303284516,9.705984459052297,0.09424208488121344,-0.06214456043003867,0.00028938395393974945,0.0002180678516552935,0.07544992529687243,0,0,4,0,9.159523963928223,-1.0,0.03022046945989132,0
18:10:43.379,6.289113764774833,-112.16955659904619,34.66794466220351,0.0013603817298114937,0.001953205681635728,-0.5833990799530251,9.68576010496516,0.10060688477130207,-0.061836753169725374,0.0001810731566460071,0.00022704875450785058,0.08023947903694703,0,0,4,0,9.159843444824219,-1.0,0.03168337792158127,0
18:10:44.502,6.442413472664086,-112.6284915609755,34.66562665039366,0.0013562138264228564,0.001949948817337902,-0.5817060608793889,9.673952173910319,0.1066783900727913,-0.061921176856191765,0.00013864350966185401,0.00019184832852278536,0.08491226980797846,0,0,4,0,9.161327362060547,-1.0,0.032980743795633316,0
18:10:45.698,6.597423143713956,-113.08639230383335,34.66330615050369,0.0013506035872129327,0.001948305013975044,-0.5799186346320385,9.66696853991618,0.11221121225237028,-0.062071414984660456,0.00012947113521468885,9.129909998985358e-05,0.08933736995287572,0,0,4,0,9.16413688659668,-1.0,0.03409949690103531,0
